3 3
points[25][25] = 
0.000000 -0.041667 0.250000
0.010784 -0.040247 0.250000
0.020833 -0.036084 0.250000
0.029463 -0.029463 0.250000
0.036084 -0.020833 0.250000
0.040247 -0.010784 0.250000
0.041667 0.000000 0.250000
0.083333 0.000000 0.333333
0.080494 0.021568 0.333333
0.072169 0.041667 0.333333
0.058926 0.058926 0.333333
0.041667 0.072169 0.333333
0.021568 0.080494 0.333333
0.000000 0.083333 0.333333
-0.021568 0.080494 0.333333
-0.041667 0.072169 0.333333
-0.058926 0.058926 0.333333
-0.072169 0.041667 0.333333
-0.080494 0.021568 0.333333
-0.083333 0.000000 0.333333
-0.080494 -0.021568 0.333333
-0.072169 -0.041667 0.333333
-0.058926 -0.058926 0.333333
-0.041667 -0.072169 0.333333
-0.021568 -0.080494 0.333333
0.000000 -0.083333 0.333333
0.021568 -0.080494 0.333333
0.041667 -0.072169 0.333333
0.058926 -0.058926 0.333333
0.072169 -0.041667 0.333333
0.080494 -0.021568 0.333333
0.083333 0.000000 0.333333
0.083333 0.000000 0.416667
0.080494 0.021568 0.416667
0.072169 0.041667 0.416667
0.058926 0.058926 0.416667
0.041667 0.072169 0.416667
0.021568 0.080494 0.416667
0.000000 0.083333 0.416667
-0.021568 0.080494 0.416667
-0.041667 0.072169 0.416667
-0.058926 0.058926 0.416667
-0.072169 0.041667 0.416667
-0.080494 0.021568 0.416667
-0.083333 0.000000 0.416667
-0.080494 -0.021568 0.416667
-0.072169 -0.041667 0.416667
-0.058926 -0.058926 0.416667
-0.041667 -0.072169 0.416667
-0.021568 -0.080494 0.416667
0.000000 -0.083333 0.416667
0.021568 -0.080494 0.416667
0.041667 -0.072169 0.416667
0.058926 -0.058926 0.416667
0.072169 -0.041667 0.416667
0.080494 -0.021568 0.416667
0.083333 0.000000 0.416667
0.125000 0.000000 0.500000
0.120741 0.032352 0.500000
0.108253 0.062500 0.500000
0.088388 0.088388 0.500000
0.062500 0.108253 0.500000
0.032352 0.120741 0.500000
0.000000 0.125000 0.500000
-0.032352 0.120741 0.500000
-0.062500 0.108253 0.500000
-0.088388 0.088388 0.500000
-0.108253 0.062500 0.500000
-0.120741 0.032352 0.500000
-0.125000 0.000000 0.500000
-0.120741 -0.032352 0.500000
-0.108253 -0.062500 0.500000
-0.088388 -0.088388 0.500000
-0.062500 -0.108253 0.500000
-0.032352 -0.120741 0.500000
0.000000 -0.125000 0.500000
0.032352 -0.120741 0.500000
0.062500 -0.108253 0.500000
0.088388 -0.088388 0.500000
0.108253 -0.062500 0.500000
0.120741 -0.032352 0.500000
0.125000 0.000000 0.500000
0.125000 0.000000 0.583333
0.120741 0.032352 0.583333
0.108253 0.062500 0.583333
0.088388 0.088388 0.583333
0.062500 0.108253 0.583333
0.032352 0.120741 0.583333
0.000000 0.125000 0.583333
-0.032352 0.120741 0.583333
-0.062500 0.108253 0.583333
-0.088388 0.088388 0.583333
-0.108253 0.062500 0.583333
-0.120741 0.032352 0.583333
-0.125000 0.000000 0.583333
-0.120741 -0.032352 0.583333
-0.108253 -0.062500 0.583333
-0.088388 -0.088388 0.583333
-0.062500 -0.108253 0.583333
-0.032352 -0.120741 0.583333
0.000000 -0.125000 0.583333
0.032352 -0.120741 0.583333
0.062500 -0.108253 0.583333
0.088388 -0.088388 0.583333
0.108253 -0.062500 0.583333
0.120741 -0.032352 0.583333
0.125000 0.000000 0.583333
0.166667 0.000000 0.666667
0.160988 0.043137 0.666667
0.144338 0.083333 0.666667
0.117851 0.117851 0.666667
0.083333 0.144338 0.666667
0.043137 0.160988 0.666667
0.000000 0.166667 0.666667
-0.043137 0.160988 0.666667
-0.083333 0.144338 0.666667
-0.117851 0.117851 0.666667
-0.144338 0.083333 0.666667
-0.160988 0.043137 0.666667
-0.166667 0.000000 0.666667
-0.160988 -0.043137 0.666667
-0.144338 -0.083333 0.666667
-0.117851 -0.117851 0.666667
-0.083333 -0.144338 0.666667
-0.043137 -0.160988 0.666667
0.000000 -0.166667 0.666667
0.043137 -0.160988 0.666667
0.083333 -0.144338 0.666667
0.117851 -0.117851 0.666667
0.144338 -0.083333 0.666667
0.160988 -0.043137 0.666667
0.166667 0.000000 0.666667
0.166667 0.000000 0.750000
0.160988 0.043137 0.750000
0.144338 0.083333 0.750000
0.117851 0.117851 0.750000
0.083333 0.144338 0.750000
0.043137 0.160988 0.750000
0.000000 0.166667 0.750000
-0.043137 0.160988 0.750000
-0.083333 0.144338 0.750000
-0.117851 0.117851 0.750000
-0.144338 0.083333 0.750000
-0.160988 0.043137 0.750000
-0.166667 0.000000 0.750000
-0.160988 -0.043137 0.750000
-0.144338 -0.083333 0.750000
-0.117851 -0.117851 0.750000
-0.083333 -0.144338 0.750000
-0.043137 -0.160988 0.750000
0.000000 -0.166667 0.750000
0.043137 -0.160988 0.750000
0.083333 -0.144338 0.750000
0.117851 -0.117851 0.750000
0.144338 -0.083333 0.750000
0.160988 -0.043137 0.750000
0.166667 0.000000 0.750000
0.208333 0.000000 0.833333
0.201235 0.053921 0.833333
0.180422 0.104167 0.833333
0.147314 0.147314 0.833333
0.104167 0.180422 0.833333
0.053921 0.201235 0.833333
0.000000 0.208333 0.833333
-0.053921 0.201235 0.833333
-0.104167 0.180422 0.833333
-0.147314 0.147314 0.833333
-0.180422 0.104167 0.833333
-0.201235 0.053921 0.833333
-0.208333 0.000000 0.833333
-0.201235 -0.053921 0.833333
-0.180422 -0.104167 0.833333
-0.147314 -0.147314 0.833333
-0.104167 -0.180422 0.833333
-0.053921 -0.201235 0.833333
0.000000 -0.208333 0.833333
0.053921 -0.201235 0.833333
0.104167 -0.180422 0.833333
0.147314 -0.147314 0.833333
0.180422 -0.104167 0.833333
0.201235 -0.053921 0.833333
0.208333 0.000000 0.833333
0.208333 0.000000 0.916667
0.201235 0.053921 0.916667
0.180422 0.104167 0.916667
0.147314 0.147314 0.916667
0.104167 0.180422 0.916667
0.053921 0.201235 0.916667
0.000000 0.208333 0.916667
-0.053921 0.201235 0.916667
-0.104167 0.180422 0.916667
-0.147314 0.147314 0.916667
-0.180422 0.104167 0.916667
-0.201235 0.053921 0.916667
-0.208333 0.000000 0.916667
-0.201235 -0.053921 0.916667
-0.180422 -0.104167 0.916667
-0.147314 -0.147314 0.916667
-0.104167 -0.180422 0.916667
-0.053921 -0.201235 0.916667
0.000000 -0.208333 0.916667
0.053921 -0.201235 0.916667
0.104167 -0.180422 0.916667
0.147314 -0.147314 0.916667
0.180422 -0.104167 0.916667
0.201235 -0.053921 0.916667
0.208333 0.000000 0.916667
0.250000 0.000000 1.000000
0.241481 0.064705 1.000000
0.216506 0.125000 1.000000
0.176777 0.176777 1.000000
0.125000 0.216506 1.000000
0.064705 0.241481 1.000000
0.000000 0.250000 1.000000
-0.064705 0.241481 1.000000
-0.125000 0.216506 1.000000
-0.176777 0.176777 1.000000
-0.216506 0.125000 1.000000
-0.241481 0.064705 1.000000
-0.250000 0.000000 1.000000
-0.241481 -0.064705 1.000000
-0.216506 -0.125000 1.000000
-0.176777 -0.176777 1.000000
-0.125000 -0.216506 1.000000
-0.064705 -0.241481 1.000000
0.000000 -0.250000 1.000000
0.064705 -0.241481 1.000000
0.125000 -0.216506 1.000000
0.176777 -0.176777 1.000000
0.216506 -0.125000 1.000000
0.241481 -0.064705 1.000000
0.250000 0.000000 1.000000
0.750000 0.000000 1.083333
0.724444 0.194114 1.083333
0.649519 0.375000 1.083333
0.530330 0.530330 1.083333
0.375000 0.649519 1.083333
0.194114 0.724444 1.083333
0.000000 0.750000 1.083333
-0.194114 0.724444 1.083333
-0.375000 0.649519 1.083333
-0.530330 0.530330 1.083333
-0.649519 0.375000 1.083333
-0.724444 0.194114 1.083333
-0.750000 0.000000 1.083333
-0.724444 -0.194114 1.083333
-0.649519 -0.375000 1.083333
-0.530330 -0.530330 1.083333
-0.375000 -0.649519 1.083333
-0.194114 -0.724444 1.083333
0.000000 -0.750000 1.083333
0.194114 -0.724444 1.083333
0.375000 -0.649519 1.083333
0.530330 -0.530330 1.083333
0.649519 -0.375000 1.083333
0.724444 -0.194114 1.083333
0.750000 0.000000 1.083333
0.750000 0.000000 1.166667
0.724444 0.194114 1.166667
0.649519 0.375000 1.166667
0.530330 0.530330 1.166667
0.375000 0.649519 1.166667
0.194114 0.724444 1.166667
0.000000 0.750000 1.166667
-0.194114 0.724444 1.166667
-0.375000 0.649519 1.166667
-0.530330 0.530330 1.166667
-0.649519 0.375000 1.166667
-0.724444 0.194114 1.166667
-0.750000 0.000000 1.166667
-0.724444 -0.194114 1.166667
-0.649519 -0.375000 1.166667
-0.530330 -0.530330 1.166667
-0.375000 -0.649519 1.166667
-0.194114 -0.724444 1.166667
0.000000 -0.750000 1.166667
0.194114 -0.724444 1.166667
0.375000 -0.649519 1.166667
0.530330 -0.530330 1.166667
0.649519 -0.375000 1.166667
0.724444 -0.194114 1.166667
0.750000 0.000000 1.166667
0.750000 0.000000 1.250000
0.724444 0.194114 1.250000
0.649519 0.375000 1.250000
0.530330 0.530330 1.250000
0.375000 0.649519 1.250000
0.194114 0.724444 1.250000
0.000000 0.750000 1.250000
-0.194114 0.724444 1.250000
-0.375000 0.649519 1.250000
-0.530330 0.530330 1.250000
-0.649519 0.375000 1.250000
-0.724444 0.194114 1.250000
-0.750000 0.000000 1.250000
-0.724444 -0.194114 1.250000
-0.649519 -0.375000 1.250000
-0.530330 -0.530330 1.250000
-0.375000 -0.649519 1.250000
-0.194114 -0.724444 1.250000
0.000000 -0.750000 1.250000
0.194114 -0.724444 1.250000
0.375000 -0.649519 1.250000
0.530330 -0.530330 1.250000
0.649519 -0.375000 1.250000
0.724444 -0.194114 1.250000
0.750000 0.000000 1.250000
0.750000 0.000000 1.333333
0.724444 0.194114 1.333333
0.649519 0.375000 1.333333
0.530330 0.530330 1.333333
0.375000 0.649519 1.333333
0.194114 0.724444 1.333333
0.000000 0.750000 1.333333
-0.194114 0.724444 1.333333
-0.375000 0.649519 1.333333
-0.530330 0.530330 1.333333
-0.649519 0.375000 1.333333
-0.724444 0.194114 1.333333
-0.750000 0.000000 1.333333
-0.724444 -0.194114 1.333333
-0.649519 -0.375000 1.333333
-0.530330 -0.530330 1.333333
-0.375000 -0.649519 1.333333
-0.194114 -0.724444 1.333333
0.000000 -0.750000 1.333333
0.194114 -0.724444 1.333333
0.375000 -0.649519 1.333333
0.530330 -0.530330 1.333333
0.649519 -0.375000 1.333333
0.724444 -0.194114 1.333333
0.750000 0.000000 1.333333
0.750000 0.000000 1.416667
0.724444 0.194114 1.416667
0.649519 0.375000 1.416667
0.530330 0.530330 1.416667
0.375000 0.649519 1.416667
0.194114 0.724444 1.416667
0.000000 0.750000 1.416667
-0.194114 0.724444 1.416667
-0.375000 0.649519 1.416667
-0.530330 0.530330 1.416667
-0.649519 0.375000 1.416667
-0.724444 0.194114 1.416667
-0.750000 0.000000 1.416667
-0.724444 -0.194114 1.416667
-0.649519 -0.375000 1.416667
-0.530330 -0.530330 1.416667
-0.375000 -0.649519 1.416667
-0.194114 -0.724444 1.416667
0.000000 -0.750000 1.416667
0.194114 -0.724444 1.416667
0.375000 -0.649519 1.416667
0.530330 -0.530330 1.416667
0.649519 -0.375000 1.416667
0.724444 -0.194114 1.416667
0.750000 0.000000 1.416667
0.750000 0.000000 1.500000
0.724444 0.194114 1.500000
0.649519 0.375000 1.500000
0.530330 0.530330 1.500000
0.375000 0.649519 1.500000
0.194114 0.724444 1.500000
0.000000 0.750000 1.500000
-0.194114 0.724444 1.500000
-0.375000 0.649519 1.500000
-0.530330 0.530330 1.500000
-0.649519 0.375000 1.500000
-0.724444 0.194114 1.500000
-0.750000 0.000000 1.500000
-0.724444 -0.194114 1.500000
-0.649519 -0.375000 1.500000
-0.530330 -0.530330 1.500000
-0.375000 -0.649519 1.500000
-0.194114 -0.724444 1.500000
0.000000 -0.750000 1.500000
0.194114 -0.724444 1.500000
0.375000 -0.649519 1.500000
0.530330 -0.530330 1.500000
0.649519 -0.375000 1.500000
0.724444 -0.194114 1.500000
0.750000 0.000000 1.500000
0.750000 0.000000 1.583333
0.724444 0.194114 1.583333
0.649519 0.375000 1.583333
0.530330 0.530330 1.583333
0.375000 0.649519 1.583333
0.194114 0.724444 1.583333
0.000000 0.750000 1.583333
-0.194114 0.724444 1.583333
-0.375000 0.649519 1.583333
-0.530330 0.530330 1.583333
-0.649519 0.375000 1.583333
-0.724444 0.194114 1.583333
-0.750000 0.000000 1.583333
-0.724444 -0.194114 1.583333
-0.649519 -0.375000 1.583333
-0.530330 -0.530330 1.583333
-0.375000 -0.649519 1.583333
-0.194114 -0.724444 1.583333
0.000000 -0.750000 1.583333
0.194114 -0.724444 1.583333
0.375000 -0.649519 1.583333
0.530330 -0.530330 1.583333
0.649519 -0.375000 1.583333
0.724444 -0.194114 1.583333
0.750000 0.000000 1.583333
0.750000 0.000000 1.666667
0.724444 0.194114 1.666667
0.649519 0.375000 1.666667
0.530330 0.530330 1.666667
0.375000 0.649519 1.666667
0.194114 0.724444 1.666667
0.000000 0.750000 1.666667
-0.194114 0.724444 1.666667
-0.375000 0.649519 1.666667
-0.530330 0.530330 1.666667
-0.649519 0.375000 1.666667
-0.724444 0.194114 1.666667
-0.750000 0.000000 1.666667
-0.724444 -0.194114 1.666667
-0.649519 -0.375000 1.666667
-0.530330 -0.530330 1.666667
-0.375000 -0.649519 1.666667
-0.194114 -0.724444 1.666667
0.000000 -0.750000 1.666667
0.194114 -0.724444 1.666667
0.375000 -0.649519 1.666667
0.530330 -0.530330 1.666667
0.649519 -0.375000 1.666667
0.724444 -0.194114 1.666667
0.750000 0.000000 1.666667
0.750000 0.000000 1.750000
0.724444 0.194114 1.750000
0.649519 0.375000 1.750000
0.530330 0.530330 1.750000
0.375000 0.649519 1.750000
0.194114 0.724444 1.750000
0.000000 0.750000 1.750000
-0.194114 0.724444 1.750000
-0.375000 0.649519 1.750000
-0.530330 0.530330 1.750000
-0.649519 0.375000 1.750000
-0.724444 0.194114 1.750000
-0.750000 0.000000 1.750000
-0.724444 -0.194114 1.750000
-0.649519 -0.375000 1.750000
-0.530330 -0.530330 1.750000
-0.375000 -0.649519 1.750000
-0.194114 -0.724444 1.750000
0.000000 -0.750000 1.750000
0.194114 -0.724444 1.750000
0.375000 -0.649519 1.750000
0.530330 -0.530330 1.750000
0.649519 -0.375000 1.750000
0.724444 -0.194114 1.750000
0.750000 0.000000 1.750000
0.750000 0.000000 1.833333
0.724444 0.194114 1.833333
0.649519 0.375000 1.833333
0.530330 0.530330 1.833333
0.375000 0.649519 1.833333
0.194114 0.724444 1.833333
0.000000 0.750000 1.833333
-0.194114 0.724444 1.833333
-0.375000 0.649519 1.833333
-0.530330 0.530330 1.833333
-0.649519 0.375000 1.833333
-0.724444 0.194114 1.833333
-0.750000 0.000000 1.833333
-0.724444 -0.194114 1.833333
-0.649519 -0.375000 1.833333
-0.530330 -0.530330 1.833333
-0.375000 -0.649519 1.833333
-0.194114 -0.724444 1.833333
0.000000 -0.750000 1.833333
0.194114 -0.724444 1.833333
0.375000 -0.649519 1.833333
0.530330 -0.530330 1.833333
0.649519 -0.375000 1.833333
0.724444 -0.194114 1.833333
0.750000 0.000000 1.833333
0.750000 0.000000 1.916667
0.724444 0.194114 1.916667
0.649519 0.375000 1.916667
0.530330 0.530330 1.916667
0.375000 0.649519 1.916667
0.194114 0.724444 1.916667
0.000000 0.750000 1.916667
-0.194114 0.724444 1.916667
-0.375000 0.649519 1.916667
-0.530330 0.530330 1.916667
-0.649519 0.375000 1.916667
-0.724444 0.194114 1.916667
-0.750000 0.000000 1.916667
-0.724444 -0.194114 1.916667
-0.649519 -0.375000 1.916667
-0.530330 -0.530330 1.916667
-0.375000 -0.649519 1.916667
-0.194114 -0.724444 1.916667
0.000000 -0.750000 1.916667
0.194114 -0.724444 1.916667
0.375000 -0.649519 1.916667
0.530330 -0.530330 1.916667
0.649519 -0.375000 1.916667
0.724444 -0.194114 1.916667
0.750000 0.000000 1.916667
0.750000 0.000000 2.000000
0.724444 0.194114 2.000000
0.649519 0.375000 2.000000
0.530330 0.530330 2.000000
0.375000 0.649519 2.000000
0.194114 0.724444 2.000000
0.000000 0.750000 2.000000
-0.194114 0.724444 2.000000
-0.375000 0.649519 2.000000
-0.530330 0.530330 2.000000
-0.649519 0.375000 2.000000
-0.724444 0.194114 2.000000
-0.750000 0.000000 2.000000
-0.724444 -0.194114 2.000000
-0.649519 -0.375000 2.000000
-0.530330 -0.530330 2.000000
-0.375000 -0.649519 2.000000
-0.194114 -0.724444 2.000000
0.000000 -0.750000 2.000000
0.194114 -0.724444 2.000000
0.375000 -0.649519 2.000000
0.530330 -0.530330 2.000000
0.649519 -0.375000 2.000000
0.724444 -0.194114 2.000000
0.750000 0.000000 2.000000
